1,112,2003,28.5
1,112,2004,18.3
1,112,2005,10.4
1,112,2006,7.0
1,112,2007,8.3
1,112,2008,14.8
1,112,2009,13.0
1,112,2010,7.7
1,112,2011,53.3
1,112,2012,59.1
1,112,2013,18.3
1,112,2014,18.3
1,112,2015,13.6
1,124,2000,2.7
1,124,2001,2.5
1,124,2002,2.3
1,124,2003,2.8
1,124,2004,1.9
1,124,2005,2.2
1,124,2006,2.0
1,124,2007,2.1
1,124,2008,2.4
1,124,2009,0.3
1,124,2010,1.8
1,124,2011,2.9
1,124,2012,1.5
1,124,2013,0.9
1,124,2014,1.9
1,124,2015,1.1
1,191,2000,4.6
1,191,2001,3.8
1,191,2002,1.7
1,191,2003,1.8
1,191,2004,2.1
1,191,2005,3.3
1,191,2006,3.2
1,191,2007,2.9
1,191,2008,6.1
1,191,2009,2.4
1,191,2010,1.0
1,191,2011,2.3
1,191,2012,3.4
1,191,2013,2.2
1,191,2014,-0.2
1,191,2015,-0.5
1,196,2000,4.1
1,196,2001,2.0
1,196,2002,2.8
1,196,2003,4.1
1,196,2004,2.3
1,196,2005,2.6
1,196,2006,2.5
1,196,2007,2.4
1,196,2008,4.7
1,196,2009,0.4
1,196,2010,2.4
1,196,2011,3.3
1,196,2012,2.4
1,196,2013,-0.4
1,196,2014,-1.4
1,196,2015,-2.1
1,203,2000,3.9
1,203,2001,4.7
1,203,2002,1.8
1,203,2003,0.1
1,203,2004,2.8
1,203,2005,1.8
1,203,2006,2.5
1,203,2007,2.9
1,203,2008,6.4
1,203,2009,1.0
1,203,2010,1.4
1,203,2011,1.9
1,203,2012,3.3
1,203,2013,1.4
1,203,2014,0.4
1,203,2015,0.3
1,208,2000,2.9
1,208,2001,2.4
1,208,2002,2.4
1,208,2003,2.1
1,208,2004,1.2
1,208,2005,1.8
1,208,2006,1.9
1,208,2007,1.7
1,208,2008,3.4
1,208,2009,1.3
1,208,2010,2.3
1,208,2011,2.8
1,208,2012,2.4
1,208,2013,0.8
1,208,2014,0.6
1,208,2015,0.5
1,233,2000,4.0
1,233,2001,5.7
1,233,2002,3.6
1,233,2003,1.3
1,233,2004,3.0
1,233,2005,4.1
1,233,2006,4.4
1,233,2007,6.6
1,233,2008,10.4
1,233,2009,-0.1
1,233,2010,3.0
1,233,2011,5.0
1,233,2012,3.9
1,233,2013,2.8
1,233,2014,-0.1
1,233,2015,-0.5
1,246,2000,3.4
1,246,2001,2.6
1,246,2002,1.6
1,246,2003,0.9
1,246,2004,0.2
1,246,2005,0.9
1,246,2006,1.6
1,246,2007,2.5
1,246,2008,4.1
1,246,2009,-0.0
1,246,2010,1.2
1,246,2011,3.4
1,246,2012,2.8
1,246,2013,1.5
1,246,2014,1.0
1,246,2015,-0.2
1,250,2000,1.7
1,250,2001,1.6
1,250,2002,1.9
1,250,2003,2.1
1,250,2004,2.1
1,250,2005,1.7
1,250,2006,1.7
1,250,2007,1.5
1,250,2008,2.8
1,250,2009,0.1
1,250,2010,1.5
1,250,2011,2.1
1,250,2012,2.0
1,250,2013,0.9
1,250,2014,0.5
1,250,2015,0.0
1,268,2000,8.1
1,268,2001,4.6
1,268,2002,5.6
1,268,2003,4.8
1,268,2004,5.7
1,268,2005,8.3
1,268,2006,9.2
1,268,2007,9.2
1,268,2008,10.0
1,268,2009,-2.1
1,268,2010,7.1
1,268,2011,8.5
1,268,2012,-0.9
1,268,2013,-0.5
1,268,2014,3.1
1,268,2015,4.0
1,276,2000,1.5
1,276,2001,2.0
1,276,2002,1.4
1,276,2003,1.0
1,276,2004,1.7
1,276,2005,1.5
1,276,2006,1.6
1,276,2007,2.3
1,276,2008,2.6
1,276,2009,0.3
1,276,2010,1.1
1,276,2011,2.1
1,276,2012,2.0
1,276,2013,1.5
1,276,2014,0.9
1,276,2015,0.2
1,300,2000,3.2
1,300,2001,3.4
1,300,2002,3.6
1,300,2003,3.5
1,300,2004,2.9
1,300,2005,3.5
1,300,2006,3.2
1,300,2007,2.9
1,300,2008,4.2
1,300,2009,1.2
1,300,2010,4.7
1,300,2011,3.3
1,300,2012,1.5
1,300,2013,-0.9
1,300,2014,-1.3
1,300,2015,-1.7
1,348,2000,9.8
1,348,2001,9.2
1,348,2002,5.3
1,348,2003,4.6
1,348,2004,6.8
1,348,2005,3.5
1,348,2006,3.9
1,348,2007,7.9
1,348,2008,6.1
1,348,2009,4.2
1,348,2010,4.9
1,348,2011,3.9
1,348,2012,5.7
1,348,2013,1.7
1,348,2014,-0.2
1,348,2015,-0.1
1,352,2000,5.1
1,352,2001,6.4
1,352,2002,5.2
1,352,2003,2.1
1,352,2004,3.2
1,352,2005,4.0
1,352,2006,6.7
1,352,2007,5.1
1,352,2008,12.7
1,352,2009,12.0
1,352,2010,5.4
1,352,2011,4.0
1,352,2012,5.2
1,352,2013,3.9
1,352,2014,2.0
1,352,2015,1.6
1,372,2000,5.6
1,372,2001,4.9
1,372,2002,4.7
1,372,2003,3.5
1,372,2004,2.2
1,372,2005,2.4
1,372,2006,3.9
1,372,2007,4.9
1,372,2008,4.1
1,372,2009,-4.5
1,372,2010,-0.9
1,372,2011,2.6
1,372,2012,1.7
1,372,2013,0.5
1,372,2014,0.2
1,372,2015,-0.3
1,376,2000,1.1
1,376,2001,1.1
1,376,2002,5.7
1,376,2003,0.7
1,376,2004,-0.4
1,376,2005,1.3
1,376,2006,2.1
1,376,2007,0.5
1,376,2008,4.6
1,376,2009,3.3
1,376,2010,2.7
1,376,2011,3.5
1,376,2012,1.7
1,376,2013,1.5
1,376,2014,0.5
1,376,2015,-0.6
1,380,2000,2.5
1,380,2001,2.8
1,380,2002,2.5
1,380,2003,2.7
1,380,2004,2.2
1,380,2005,2.0
1,380,2006,2.1
1,380,2007,1.8
1,380,2008,3.4
1,380,2009,0.8
1,380,2010,1.5
1,380,2011,2.7
1,380,2012,3.0
1,380,2013,1.2
1,380,2014,0.2
1,380,2015,0.0
1,398,2000,13.2
1,398,2001,8.4
1,398,2002,5.8
1,398,2003,6.4
1,398,2004,6.9
1,398,2005,7.6
1,398,2006,8.6
1,398,2007,10.8
1,398,2008,17.2
1,398,2009,7.3
1,398,2010,7.1
1,398,2011,8.3
1,398,2012,5.1
1,398,2013,5.8
1,398,2014,6.7
1,398,2015,6.6
1,417,2000,19.7
1,417,2001,6.9
1,417,2002,2.1
1,417,2003,3.0
1,417,2004,4.1
1,417,2005,4.4
1,417,2006,5.6
1,417,2007,10.2
1,417,2008,24.5
1,417,2009,6.9
1,417,2010,8.0
1,417,2011,16.5
1,417,2012,2.7
1,417,2013,6.6
1,417,2014,7.5
1,417,2015,6.5
1,428,2000,2.6
1,428,2001,2.5
1,428,2002,1.9
1,428,2003,3.0
1,428,2004,6.2
1,428,2005,6.7
1,428,2006,6.5
1,428,2007,10.1
1,428,2008,15.4
1,428,2009,3.5
1,428,2010,-1.1
1,428,2011,4.4
1,428,2012,2.3
1,428,2013,-0.0
1,428,2014,0.6
1,428,2015,0.2
1,440,2000,1.0
1,440,2001,1.4
1,440,2002,0.3
1,440,2003,-1.1
1,440,2004,1.2
1,440,2005,2.6
1,440,2006,3.7
1,440,2007,5.7
1,440,2008,10.9
1,440,2009,4.4
1,440,2010,1.3
1,440,2011,4.1
1,440,2012,3.1
1,440,2013,1.0
1,440,2014,0.1
1,440,2015,-0.9
1,442,2000,3.1
1,442,2001,2.7
1,442,2002,2.1
1,442,2003,2.0
1,442,2004,2.2
1,442,2005,2.5
1,442,2006,2.7
1,442,2007,2.3
1,442,2008,3.4
1,442,2009,0.4
1,442,2010,2.3
1,442,2011,3.4
1,442,2012,2.7
1,442,2013,1.7
1,442,2014,0.6
1,442,2015,0.5
1,470,2000,2.4
1,470,2001,2.9
1,470,2002,3.0
1,470,2003,0.5
1,470,2004,2.8
1,470,2005,3.0
1,470,2006,2.8
1,470,2007,1.3
1,470,2008,4.3
1,470,2009,2.1
1,470,2010,1.5
1,470,2011,2.7
1,470,2012,2.4
1,470,2013,1.4
1,470,2014,0.3
1,470,2015,1.1
1,498,2000,31.1
1,498,2001,9.6
1,498,2002,5.3
1,498,2003,11.6
1,498,2004,12.5
1,498,2005,11.8
1,498,2006,12.9
1,498,2007,12.1
1,498,2008,12.9
1,498,2009,-0.1
1,498,2010,7.4
1,498,2011,7.6
1,498,2012,4.6
1,498,2013,4.6
1,498,2014,5.1
1,498,2015,9.7
1,499,2001,22.6
1,499,2002,18.3
1,499,2003,6.7
1,499,2004,2.2
1,499,2005,2.6
1,499,2006,2.9
1,499,2007,4.3
1,499,2008,8.8
1,499,2009,3.5
1,499,2010,0.7
1,499,2011,3.4
1,499,2012,4.1
1,499,2013,2.2
1,499,2014,-0.7
1,499,2015,1.5
1,528,2000,2.3
1,528,2001,4.2
1,528,2002,3.3
1,528,2003,2.1
1,528,2004,1.2
1,528,2005,1.7
1,528,2006,1.2
1,528,2007,1.6
1,528,2008,2.5
1,528,2009,1.2
1,528,2010,1.3
1,528,2011,2.3
1,528,2012,2.5
1,528,2013,2.5
1,528,2014,1.0
1,528,2015,0.6
1,578,2000,3.1
1,578,2001,3.0
1,578,2002,1.3
1,578,2003,2.5
1,578,2004,0.5
1,578,2005,1.5
1,578,2006,2.3
1,578,2007,0.7
1,578,2008,3.8
1,578,2009,2.2
1,578,2010,2.4
1,578,2011,1.3
1,578,2012,0.7
1,578,2013,2.1
1,578,2014,2.0
1,578,2015,2.2
1,616,2000,10.1
1,616,2001,5.5
1,616,2002,1.9
1,616,2003,0.8
1,616,2004,3.6
1,616,2005,2.1
1,616,2006,1.1
1,616,2007,2.4
1,616,2008,4.3
1,616,2009,3.8
1,616,2010,2.7
1,616,2011,4.3
1,616,2012,3.6
1,616,2013,1.0
1,616,2014,0.1
1,616,2015,-0.9
1,620,2000,2.8
1,620,2001,4.4
1,620,2002,3.5
1,620,2003,3.3
1,620,2004,2.4
1,620,2005,2.3
1,620,2006,2.7
1,620,2007,2.8
1,620,2008,2.6
1,620,2009,-0.8
1,620,2010,1.4
1,620,2011,3.7
1,620,2012,2.8
1,620,2013,0.3
1,620,2014,-0.3
1,620,2015,0.5
1,642,2000,45.7
1,642,2001,34.5
1,642,2002,22.5
1,642,2003,15.3
1,642,2004,11.9
1,642,2005,9.0
1,642,2006,6.6
1,642,2007,4.8
1,642,2008,7.8
1,642,2009,5.6
1,642,2010,6.1
1,642,2011,5.8
1,642,2012,3.3
1,642,2013,4.0
1,642,2014,1.1
1,642,2015,-0.6
1,643,2000,20.8
1,643,2001,21.5
1,643,2002,15.8
1,643,2003,13.7
1,643,2004,10.9
1,643,2005,12.7
1,643,2006,9.7
1,643,2007,9.0
1,643,2008,14.1
1,643,2009,11.7
1,643,2010,6.9
1,643,2011,8.4
1,643,2012,5.1
1,643,2013,6.8
1,688,2000,71.1
1,688,2001,95.0
1,688,2002,19.5
1,688,2003,9.9
1,688,2004,11.0
1,688,2005,16.1
1,688,2006,11.7
1,688,2007,6.4
1,688,2008,12.4
1,688,2009,8.1
1,688,2010,6.1
1,688,2011,11.1
1,688,2012,7.3
1,688,2013,7.7
1,688,2014,2.1
1,688,2015,1.4
1,703,2000,12.0
1,703,2001,7.3
1,703,2002,3.3
1,703,2003,8.6
1,703,2004,7.5
1,703,2005,2.7
1,703,2006,4.5
1,703,2007,2.8
1,703,2008,4.6
1,703,2009,1.6
1,703,2010,1.0
1,703,2011,3.9
1,703,2012,3.6
1,703,2013,1.4
1,703,2014,-0.1
1,703,2015,-0.3
1,705,2000,8.9
1,705,2001,8.4
1,705,2002,7.5
1,705,2003,5.6
1,705,2004,3.6
1,705,2005,2.5
1,705,2006,2.5
1,705,2007,3.6
1,705,2008,5.7
1,705,2009,0.9
1,705,2010,1.8
1,705,2011,1.8
1,705,2012,2.6
1,705,2013,1.8
1,705,2014,0.2
1,705,2015,-0.5
1,724,2000,3.4
1,724,2001,3.6
1,724,2002,3.1
1,724,2003,3.0
1,724,2004,3.0
1,724,2005,3.4
1,724,2006,3.5
1,724,2007,2.8
1,724,2008,4.1
1,724,2009,-0.3
1,724,2010,1.8
1,724,2011,3.2
1,724,2012,2.4
1,724,2013,1.4
1,724,2014,-0.1
1,724,2015,-0.5
1,752,2000,1.0
1,752,2001,2.4
1,752,2002,2.2
1,752,2003,1.9
1,752,2004,0.4
1,752,2005,0.5
1,752,2006,1.4
1,752,2007,2.2
1,752,2008,3.4
1,752,2009,-0.5
1,752,2010,1.2
1,752,2011,3.0
1,752,2012,0.9
1,752,2013,-0.0
1,752,2014,-0.2
1,752,2015,-0.0
1,756,2000,1.5
1,756,2001,1.0
1,756,2002,0.6
1,756,2003,0.6
1,756,2004,0.8
1,756,2005,1.2
1,756,2006,1.1
1,756,2007,0.7
1,756,2008,2.4
1,756,2009,-0.5
1,756,2010,0.7
1,756,2011,0.2
1,756,2012,-0.7
1,756,2013,-0.2
1,756,2014,-0.0
1,756,2015,-1.1
1,762,2000,32.9
1,762,2001,38.6
1,762,2002,12.2
1,762,2003,16.3
1,762,2004,7.2
1,762,2005,7.2
1,762,2006,10.0
1,762,2007,13.4
1,762,2008,20.9
1,762,2009,6.4
1,762,2010,6.4
1,762,2011,12.4
1,762,2012,5.8
1,762,2013,5.0
1,762,2014,6.1
1,762,2015,5.7
1,792,2000,54.9
1,792,2001,54.4
1,792,2002,45.0
1,792,2003,25.3
1,792,2004,10.6
1,792,2005,10.1
1,792,2006,9.6
1,792,2007,8.8
1,792,2008,10.4
1,792,2009,6.3
1,792,2010,8.6
1,792,2011,6.5
1,792,2012,8.9
1,792,2013,7.5
1,792,2014,8.9
1,792,2015,7.7
1,804,2000,28.2
1,804,2001,12.0
1,804,2002,0.8
1,804,2003,5.2
1,804,2004,9.1
1,804,2005,13.5
1,804,2006,9.1
1,804,2007,12.8
1,804,2008,25.2
1,804,2009,15.9
1,804,2010,9.4
1,804,2011,7.9
1,804,2012,0.6
1,804,2013,-0.3
1,804,2014,12.2
1,804,2015,48.7
1,807,2000,6.6
1,807,2001,5.2
1,807,2002,2.3
1,807,2003,1.1
1,807,2004,0.9
1,807,2005,0.2
1,807,2006,3.2
1,807,2007,2.3
1,807,2008,8.3
1,807,2009,-0.7
1,807,2010,1.5
1,807,2011,3.9
1,807,2012,3.3
1,807,2013,2.8
1,807,2014,-0.3
1,807,2015,-0.3
1,826,2000,0.8
1,826,2001,1.2
1,826,2002,1.3
1,826,2003,1.4
1,826,2004,1.3
1,826,2005,2.1
1,826,2006,2.3
1,826,2007,2.3
1,826,2008,3.6
1,826,2009,2.2
1,826,2010,3.3
1,826,2011,4.5
1,826,2012,2.8
1,826,2013,2.6
1,826,2014,1.5
1,826,2015,0.1
1,840,2000,3.4
1,840,2001,2.8
1,840,2002,1.6
1,840,2003,2.3
1,840,2004,2.7
1,840,2005,3.4
1,840,2006,3.2
1,840,2007,2.9
1,840,2008,3.8
1,840,2009,-0.4
1,840,2010,1.6
1,840,2011,3.2
1,840,2012,2.1
1,840,2013,1.5
1,840,2014,1.6
1,840,2015,0.1
4,008,2000,20.1
4,008,2001,21.3
4,008,2002,20.9
4,008,2003,20.8
4,008,2004,22.2
4,008,2005,23.0
4,008,2006,25.2
4,008,2007,28.2
4,008,2008,29.6
4,008,2009,29.6
4,008,2010,32.4
4,008,2011,34.0
4,008,2012,33.4
4,008,2013,28.7
4,008,2014,28.2
4,031,2000,40.2
4,031,2001,41.5
4,031,2002,42.8
4,031,2003,42.0
4,031,2004,48.8
4,031,2005,62.9
4,031,2006,66.5
4,031,2007,68.1
4,031,2008,65.8
4,031,2009,51.6
4,031,2010,54.3
4,031,2011,56.4
4,031,2012,53.0
4,031,2013,48.4
4,031,2014,43.3
4,031,2015,37.8
4,040,2000,43.4
4,040,2001,44.7
4,040,2002,45.3
4,040,2003,44.6
4,040,2004,46.9
4,040,2005,48.6
4,040,2006,50.8
4,040,2007,52.5
4,040,2008,53.2
4,040,2009,44.9
4,040,2010,51.0
4,040,2011,53.7
4,040,2012,53.8
4,040,2013,53.2
4,040,2014,53.0
4,040,2015,53.1
4,051,2000,23.4
4,051,2001,25.5
4,051,2002,29.4
4,051,2003,32.2
4,051,2004,29.7
4,051,2005,28.8
4,051,2006,23.4
4,051,2007,19.2
4,051,2008,15.0
4,051,2009,15.5
4,051,2010,20.8
4,051,2011,23.8
4,051,2012,27.6
4,051,2013,28.4
4,051,2014,28.6
4,051,2015,29.8
4,056,2000,71.9
4,056,2001,71.0
4,056,2002,70.3
4,056,2003,68.6
4,056,2004,70.4
4,056,2005,73.5
4,056,2006,75.7
4,056,2007,77.5
4,056,2008,79.7
4,056,2009,69.3
4,056,2010,76.4
4,056,2011,81.6
4,056,2012,82.3
4,056,2013,81.8
4,056,2014,83.2
4,056,2015,82.9
4,070,2004,29.0
4,070,2005,31.6
4,070,2006,35.0
4,070,2007,27.1
4,070,2008,26.9
4,070,2009,25.0
4,070,2010,29.7
4,070,2011,32.1
4,070,2012,32.2
4,070,2013,33.6
4,070,2014,33.9
4,100,2000,36.5
4,100,2001,35.1
4,100,2002,33.9
4,100,2003,34.7
4,100,2004,41.3
4,100,2005,42.9
4,100,2006,47.3
4,100,2007,52.4
4,100,2008,52.5
4,100,2009,42.3
4,100,2010,50.2
4,100,2011,59.1
4,100,2012,60.8
4,100,2013,64.7
4,100,2014,65.0
4,100,2015,64.1
4,112,2000,64.7
4,112,2001,68.4
4,112,2002,63.9
4,112,2003,65.1
4,112,2004,67.9
4,112,2005,59.8
4,112,2006,60.1
4,112,2007,60.9
4,112,2008,60.9
4,112,2009,50.5
4,112,2010,53.2
4,112,2011,81.1
4,112,2012,81.3
4,112,2013,60.3
4,112,2014,56.9
4,112,2015,60.0
4,124,2000,44.2
4,124,2001,42.0
4,124,2002,40.0
4,124,2003,36.8
4,124,2004,37.3
4,124,2005,36.8
4,124,2006,35.3
4,124,2007,34.2
4,124,2008,34.3
4,124,2009,28.4
4,124,2010,29.1
4,124,2011,30.6
4,124,2012,30.2
4,124,2013,30.3
4,124,2014,31.7
4,124,2015,31.5
4,191,2000,36.5
4,191,2001,38.7
4,191,2002,37.7
4,191,2003,38.9
4,191,2004,39.5
4,191,2005,39.3
4,191,2006,39.7
4,191,2007,39.0
4,191,2008,38.5
4,191,2009,34.5
4,191,2010,37.7
4,191,2011,40.4
4,191,2012,41.6
4,191,2013,43.0
4,191,2014,46.4
4,191,2015,50.0
4,196,2000,70.0
4,196,2001,68.2
4,196,2002,62.4
4,196,2003,57.8
4,196,2004,56.9
4,196,2005,55.7
4,196,2006,53.4
4,196,2007,53.3
4,196,2008,50.1
4,196,2009,48.7
4,196,2010,50.2
4,196,2011,52.9
4,196,2012,53.5
4,196,2013,58.7
4,196,2014,62.2
4,196,2015,61.2
4,203,2000,48.3
4,203,2001,49.1
4,203,2002,45.2
4,203,2003,47.1
4,203,2004,57.4
4,203,2005,62.3
4,203,2006,65.3
4,203,2007,66.6
4,203,2008,63.4
4,203,2009,58.8
4,203,2010,66.2
4,203,2011,71.3
4,203,2012,76.2
4,203,2013,76.9
4,203,2014,82.5
4,203,2015,83.0
4,208,2000,44.9
4,208,2001,45.6
4,208,2002,45.4
4,208,2003,43.9
4,208,2004,43.8
4,208,2005,47.4
4,208,2006,50.5
4,208,2007,51.3
4,208,2008,53.8
4,208,2009,46.7
4,208,2010,49.7
4,208,2011,52.9
4,208,2012,53.6
4,208,2013,53.9
4,208,2014,53.4
4,208,2015,53.4
4,233,2000,61.6
4,233,2001,61.3
4,233,2002,58.3
4,233,2003,57.4
4,233,2004,61.5
4,233,2005,65.9
4,233,2006,63.5
4,233,2007,63.2
4,233,2008,66.8
4,233,2009,60.8
4,233,2010,75.1
4,233,2011,86.5
4,233,2012,86.0
4,233,2013,84.5
4,233,2014,83.1
4,233,2015,79.3
4,246,2000,42.1
4,246,2001,39.7
4,246,2002,39.1
4,246,2003,37.3
4,246,2004,38.6
4,246,2005,40.3
4,246,2006,43.2
4,246,2007,44.0
4,246,2008,45.1
4,246,2009,36.3
4,246,2010,38.7
4,246,2011,39.2
4,246,2012,39.5
4,246,2013,38.8
4,246,2014,37.7
4,246,2015,36.6
4,250,2000,28.2
4,250,2001,27.8
4,250,2002,27.0
4,250,2003,25.6
4,250,2004,25.9
4,250,2005,26.4
4,250,2006,27.2
4,250,2007,27.1
4,250,2008,27.4
4,250,2009,24.1
4,250,2010,26.0
4,250,2011,27.8
4,250,2012,28.5
4,250,2013,28.6
4,250,2014,28.9
4,250,2015,30.0
4,268,2000,23.0
4,268,2001,24.5
4,268,2002,29.2
4,268,2003,31.8
4,268,2004,31.6
4,268,2005,33.7
4,268,2006,32.9
4,268,2007,31.2
4,268,2008,28.6
4,268,2009,29.7
4,268,2010,35.0
4,268,2011,36.2
4,268,2012,38.2
4,268,2013,44.7
4,268,2014,42.9
4,268,2015,45.0
4,276,2000,30.8
4,276,2001,31.9
4,276,2002,32.6
4,276,2003,32.6
4,276,2004,35.4
4,276,2005,37.7
4,276,2006,41.2
4,276,2007,43.0
4,276,2008,43.5
4,276,2009,37.8
4,276,2010,42.3
4,276,2011,44.8
4,276,2012,46.0
4,276,2013,45.5
4,276,2014,45.7
4,276,2015,46.8
4,300,2000,23.7
4,300,2001,22.8
4,300,2002,20.1
4,300,2003,18.5
4,300,2004,20.7
4,300,2005,21.3
4,300,2006,21.2
4,300,2007,22.5
4,300,2008,23.4
4,300,2009,19.0
4,300,2010,22.1
4,300,2011,25.5
4,300,2012,28.7
4,300,2013,30.4
4,300,2014,32.5
4,300,2015,31.9
4,348,2000,66.8
4,348,2001,64.9
4,348,2002,58.1
4,348,2003,56.4
4,348,2004,59.7
4,348,2005,62.8
4,348,2006,74.3
4,348,2007,78.3
4,348,2008,79.6
4,348,2009,74.8
4,348,2010,82.2
4,348,2011,87.2
4,348,2012,86.8
4,348,2013,86.0
4,348,2014,88.7
4,348,2015,90.7
4,352,2000,32.4
4,352,2001,37.3
4,352,2002,35.9
4,352,2003,33.0
4,352,2004,32.7
4,352,2005,30.6
4,352,2006,31.1
4,352,2007,33.4
4,352,2008,41.2
4,352,2009,49.7
4,352,2010,53.7
4,352,2011,56.6
4,352,2012,57.0
4,352,2013,55.4
4,352,2014,53.3
4,352,2015,53.7
4,372,2000,94.5
4,372,2001,95.3
4,372,2002,90.5
4,372,2003,80.9
4,372,2004,80.5
4,372,2005,79.6
4,372,2006,79.0
4,372,2007,80.7
4,372,2008,84.2
4,372,2009,93.5
4,372,2010,103.4
4,372,2011,102.4
4,372,2012,106.8
4,372,2013,106.1
4,372,2014,113.8
4,372,2015,124.0
4,376,2000,35.6
4,376,2001,31.4
4,376,2002,33.0
4,376,2003,34.8
4,376,2004,39.2
4,376,2005,40.9
4,376,2006,40.9
4,376,2007,40.6
4,376,2008,38.6
4,376,2009,33.5
4,376,2010,35.1
4,376,2011,36.1
4,376,2012,36.1
4,376,2013,33.4
4,376,2014,32.2
4,376,2015,30.7
4,380,2000,25.7
4,380,2001,25.7
4,380,2002,24.5
4,380,2003,23.4
4,380,2004,24.1
4,380,2005,24.7
4,380,2006,26.2
4,380,2007,27.4
4,380,2008,27.0
4,380,2009,22.5
4,380,2010,25.2
4,380,2011,27.0
4,380,2012,28.6
4,380,2013,28.9
4,380,2014,29.3
4,380,2015,30.1
4,398,2000,56.6
4,398,2001,45.9
4,398,2002,47.0
4,398,2003,48.4
4,398,2004,52.5
4,398,2005,53.2
4,398,2006,51.0
4,398,2007,49.3
4,398,2008,57.1
4,398,2009,41.8
4,398,2010,44.2
4,398,2011,46.5
4,398,2012,44.1
4,398,2013,38.6
4,398,2014,39.3
4,398,2015,28.5
4,417,2000,41.8
4,417,2001,36.7
4,417,2002,39.6
4,417,2003,38.7
4,417,2004,42.6
4,417,2005,38.3
4,417,2006,41.7
4,417,2007,52.9
4,417,2008,53.5
4,417,2009,54.7
4,417,2010,51.6
4,417,2011,54.5
4,417,2012,44.4
4,417,2013,42.3
4,417,2014,37.4
4,417,2015,36.2
4,428,2000,36.9
4,428,2001,38.1
4,428,2002,36.6
4,428,2003,36.1
4,428,2004,39.1
4,428,2005,43.2
4,428,2006,40.0
4,428,2007,38.5
4,428,2008,39.5
4,428,2009,42.6
4,428,2010,53.7
4,428,2011,57.9
4,428,2012,61.4
4,428,2013,60.3
4,428,2014,59.6
4,428,2015,59.0
4,440,2000,38.5
4,440,2001,44.0
4,440,2002,47.3
4,440,2003,46.2
4,440,2004,47.3
4,440,2005,53.8
4,440,2006,55.6
4,440,2007,50.4
4,440,2008,57.1
4,440,2009,51.9
4,440,2010,65.3
4,440,2011,75.0
4,440,2012,81.6
4,440,2013,84.0
4,440,2014,80.9
4,440,2015,75.9
4,442,2000,147.5
4,442,2001,148.7
4,442,2002,142.2
4,442,2003,139.6
4,442,2004,152.7
4,442,2005,161.1
4,442,2006,175.6
4,442,2007,184.2
4,442,2008,189.0
4,442,2009,166.5
4,442,2010,175.1
4,442,2011,177.9
4,442,2012,186.1
4,442,2013,191.8
4,442,2014,208.7
4,442,2015,235.6
4,470,2000,119.3
4,470,2001,108.5
4,470,2002,111.6
4,470,2003,107.7
4,470,2004,103.5
4,470,2005,104.4
4,470,2006,123.5
4,470,2007,129.5
4,470,2008,148.5
4,470,2009,147.7
4,470,2010,153.3
4,470,2011,159.8
